"siteID","monthyear","sitemonthyear","plotID","latitude","longitude","easting","northing"
"DEJU","2019-08","DEJU2019-08","DEJU_012","63.92112","-145.787666","559462.286","7088789.479"
"DEJU","2019-08","DEJU2019-08","DEJU_024","63.887095","-145.77447","560182.273","7085010.935"
"DEJU","2019-08","DEJU2019-08","DEJU_017","63.883388","-145.780721","559883.25","7084592.01"
"DEJU","2019-08","DEJU2019-08","DEJU_004","63.912331","-145.766038","560541.927","7087830.553"
"DEJU","2019-08","DEJU2019-08","DEJU_006","63.835171","-145.748058","561592.668","7079251.002"
"DEJU","2019-08","DEJU2019-08","DEJU_014","63.831139","-145.747612","561623.434","7078802.279"
"DEJU","2019-08","DEJU2019-08","DEJU_015","63.87415","-145.741425","561833.304","7083600.246"
"DEJU","2019-08","DEJU2019-08","DEJU_020","63.845012","-145.733569","562283.682","7080361.504"
"DEJU","2019-08","DEJU2019-08","DEJU_028","63.869323","-145.742874","561772.706","7083061.027"
"DEJU","2019-08","DEJU2019-08","DEJU_046","63.877756","-145.753497","561232.427","7083990.317"
"DEJU","2019-08","DEJU2019-08","DEJU_067","63.915466","-145.755464","561053.833","7088189.919"
"DEJU","2019-08","DEJU2019-08","DEJU_029","63.875181","-145.736494","562073.251","7083719.932"
"DEJU","2019-08","DEJU2019-08","DEJU_022","63.874251","-145.721887","562792.888","7083630.535"
"DEJU","2019-08","DEJU2019-08","DEJU_011","63.880982","-145.723425","562702.324","7084378.985"
"DEJU","2019-08","DEJU2019-08","DEJU_030","63.866059","-145.739985","561921.864","7082700.241"
"DEJU","2019-08","DEJU2019-08","DEJU_002","63.879623","-145.720429","562852.504","7084230.561"
"DEJU","2019-08","DEJU2019-08","DEJU_021","63.860681","-145.742041","561832.638","7082099.011"
"TREE","2017-08","TREE2017-08","TREE_020","45.492522","-89.560123","299960.339","5040853.954"
"TREE","2017-08","TREE2017-08","TREE_008","45.480471","-89.554979","300319.7","5039502.333"
"TREE","2019-06","TREE2019-06","TREE_046","45.493548","-89.592161","297460.735","5041048.28"
"TREE","2019-06","TREE2019-06","TREE_049","45.493863","-89.591027","297550.493","5041080.458"
"TREE","2019-06","TREE2019-06","TREE_041","45.494189","-89.587993","297788.655","5041109.037"
"TREE","2019-06","TREE2019-06","TREE_018","45.493692","-89.56784","299361.514","5041003.198"
"TREE","2019-06","TREE2019-06","TREE_002","45.492352","-89.567786","299360.969","5040854.208"
"TREE","2020-08","TREE2020-08","TREE_001","45.487728","-89.569877","299181.205","5040345.795"
"TREE","2020-08","TREE2020-08","TREE_004","45.479916","-89.556096","300230.416","5039443.447"
"TREE","2020-08","TREE2020-08","TREE_014","45.486647","-89.569448","299210.887","5040224.577"
"TREE","2020-08","TREE2020-08","TREE_007","45.496912","-89.557232","300201.807","5041334.467"
"JERC","2017-09","JERC2017-09","JERC_030","31.185097","-84.476067","740519.584","3452859.85"
"JERC","2017-09","JERC2017-09","JERC_019","31.187434","-84.470663","741028.784","3453130.699"
"JERC","2017-09","JERC2017-09","JERC_049","31.196488","-84.464108","741630.621","3454148.982"
"JERC","2017-09","JERC2017-09","JERC_009","31.194989","-84.456903","742321.158","3453998.479"
"JERC","2017-09","JERC2017-09","JERC_011","31.185207","-84.468204","741268.88","3452889.156"
"JERC","2017-09","JERC2017-09","JERC_013","31.178468","-84.469946","741119.933","3452138.166"
"JERC","2017-09","JERC2017-09","JERC_036","31.184997","-84.470422","741057.97","3452861.061"
"JERC","2018-09","JERC2018-09","JERC_009","31.194989","-84.456903","742321.158","3453998.479"
"JERC","2018-09","JERC2018-09","JERC_033","31.192003","-84.456038","742411.225","3453669.344"
"JERC","2018-09","JERC2018-09","JERC_018","31.192585","-84.45826","742197.957","3453729"
"JERC","2018-09","JERC2018-09","JERC_008","31.195154","-84.450932","742889.908","3454029.888"
"JERC","2018-09","JERC2018-09","JERC_003","31.196146","-84.473242","740760.955","3454091.103"
"JERC","2018-09","JERC2018-09","JERC_030","31.185097","-84.476067","740519.584","3452859.85"
"JERC","2018-09","JERC2018-09","JERC_028","31.182704","-84.477998","740341.603","3452590.33"
"JERC","2018-09","JERC2018-09","JERC_002","31.194504","-84.460062","742021.366","3453937.766"
"JERC","2018-09","JERC2018-09","JERC_006","31.187671","-84.45585","742440.187","3453189.448"
"JERC","2018-09","JERC2018-09","JERC_012","31.190203","-84.447296","743249.14","3453488.91"
"JERC","2018-09","JERC2018-09","JERC_019","31.187434","-84.470663","741028.784","3453130.699"
"JERC","2018-09","JERC2018-09","JERC_048","31.196458","-84.461913","741839.939","3454150.401"
"JERC","2018-09","JERC2018-09","JERC_015","31.190611","-84.454221","742588.044","3453518.981"
"JERC","2018-09","JERC2018-09","JERC_029","31.186763","-84.46438","741629.434","3453070.04"
"JERC","2018-09","JERC2018-09","JERC_011","31.185207","-84.468204","741268.88","3452889.156"
"JERC","2018-09","JERC2018-09","JERC_031","31.202453","-84.464587","741569.77","3454809.335"
"JERC","2018-09","JERC2018-09","JERC_022","31.210376","-84.468464","741180.198","3455679.314"
"JERC","2018-09","JERC2018-09","JERC_010","31.208217","-84.469499","741087.026","3455437.686"
"JERC","2018-09","JERC2018-09","JERC_013","31.178468","-84.469946","741119.933","3452138.166"
"JERC","2018-09","JERC2018-09","JERC_021","31.175756","-84.469063","741210.967","3451839.408"
"JERC","2018-09","JERC2018-09","JERC_020","31.183807","-84.46508","741570.257","3452740.714"
"JERC","2018-09","JERC2018-09","JERC_036","31.184997","-84.470422","741057.97","3452861.061"
"JERC","2019-09","JERC2019-09","JERC_036","31.184997","-84.470422","741057.97","3452861.061"
"JERC","2019-09","JERC2019-09","JERC_002","31.194504","-84.460062","742021.366","3453937.766"
"JERC","2019-09","JERC2019-09","JERC_010","31.208217","-84.469499","741087.026","3455437.686"
"JERC","2019-09","JERC2019-09","JERC_021","31.175756","-84.469063","741210.967","3451839.408"
"JERC","2019-09","JERC2019-09","JERC_028","31.182704","-84.477998","740341.603","3452590.33"
"JERC","2019-09","JERC2019-09","JERC_035","31.183308","-84.454719","742559.15","3452708.14"
"JERC","2019-09","JERC2019-09","JERC_011","31.185207","-84.468204","741268.88","3452889.156"
"JERC","2019-09","JERC2019-09","JERC_019","31.187434","-84.470663","741028.784","3453130.699"
"JERC","2019-09","JERC2019-09","JERC_013","31.178468","-84.469946","741119.933","3452138.166"
"JERC","2019-09","JERC2019-09","JERC_016","31.180684","-84.472088","740910.128","3452379.225"
"BART","2016-07","BART2016-07","BART_004","44.041571","-71.28692","316774.55","4879032.785"
"BART","2016-07","BART2016-07","BART_002","44.035076","-71.272844","317882.48","4878280.117"
"BART","2018-06","BART2018-06","BART_040","44.06576","-71.29199","316443.143","4881730.835"
"BART","2018-06","BART2018-06","BART_071","44.067944","-71.290624","316559.305","4881970.375"
"BART","2018-06","BART2018-06","BART_019","44.069366","-71.286161","316921.113","4882118.35"
"BART","2018-06","BART2018-06","BART_029","44.057748","-71.28831","316713.177","4880832.731"
"BART","2018-06","BART2018-06","BART_005","44.054614","-71.282188","317193.825","4880470.942"
"BART","2018-06","BART2018-06","BART_013","44.041737","-71.277598","317521.947","4879030.504"
"BART","2018-06","BART2018-06","BART_079","44.0449","-71.320829","314068.229","4879478.52"
"BART","2018-06","BART2018-06","BART_015","44.042915","-71.27314","317882.785","4879151.529"
"BART","2018-06","BART2018-06","BART_004","44.041571","-71.28692","316774.55","4879032.785"
"BART","2018-06","BART2018-06","BART_012","44.046097","-71.316312","314433.816","4879601.245"
"BART","2018-06","BART2018-06","BART_080","44.047374","-71.319728","314164.112","4879750.8"
"BART","2018-06","BART2018-06","BART_001","44.047079","-71.306661","315210.079","4879688.618"
"BART","2018-06","BART2018-06","BART_036","44.062082","-71.285878","316921.313","4881308.67"
"BART","2018-06","BART2018-06","BART_002","44.035076","-71.272844","317882.48","4878280.117"
"BART","2018-06","BART2018-06","BART_025","44.059386","-71.313142","314729.242","4881070.195"
"BART","2018-06","BART2018-06","BART_006","44.060511","-71.310912","314911.395","4881190.079"
"BART","2018-06","BART2018-06","BART_011","44.050004","-71.296272","316051.378","4879990.249"
"BART","2018-06","BART2018-06","BART_024","44.052775","-71.263787","318662.201","4880226.054"
"BART","2018-06","BART2018-06","BART_003","44.055247","-71.263146","318721.132","4880499.227"
"BART","2018-06","BART2018-06","BART_007","44.049697","-71.298504","315871.695","4879961.157"
"BART","2018-06","BART2018-06","BART_016","44.051234","-71.288463","316680.814","4880109.495"
"BART","2018-06","BART2018-06","BART_023","44.049319","-71.263643","318663.202","4879841.849"
"BART","2018-06","BART2018-06","BART_031","44.055537","-71.305098","315361.608","4880624.609"
"BART","2018-06","BART2018-06","BART_028","44.054076","-71.306536","315241.884","4880465.593"
"BART","2018-06","BART2018-06","BART_010","44.050073","-71.26668","318422.209","4879932.269"
"BART","2018-06","BART2018-06","BART_030","44.053801","-71.308071","315118.02","4880438.49"
"BART","2018-06","BART2018-06","BART_068","44.052446","-71.309459","315002.619","4880291.05"
"BART","2018-06","BART2018-06","BART_018","44.058473","-71.277866","317551.944","4880890.032"
"BART","2018-06","BART2018-06","BART_026","44.061261","-71.313922","314672.622","4881280.215"
"BART","2018-06","BART2018-06","BART_066","44.056764","-71.310402","314940.563","4880772.839"
"BART","2018-06","BART2018-06","BART_062","44.057361","-71.305891","315303.699","4880828.963"
"BART","2018-06","BART2018-06","BART_081","44.060682","-71.262947","318753.657","4881102.401"
"BART","2018-06","BART2018-06","BART_027","44.057941","-71.261742","318841.789","4880795.293"
"BART","2019-07","BART2019-07","BART_036","44.062082","-71.285878","316921.313","4881308.67"
"BART","2019-07","BART2019-07","BART_068","44.052446","-71.309459","315002.619","4880291.05"
"BART","2019-07","BART2019-07","BART_024","44.052775","-71.263787","318662.201","4880226.054"
"BART","2019-07","BART2019-07","BART_023","44.049319","-71.263643","318663.202","4879841.849"
"BART","2019-07","BART2019-07","BART_004","44.041571","-71.28692","316774.55","4879032.785"
"BART","2019-07","BART2019-07","BART_026","44.061261","-71.313922","314672.622","4881280.215"
"BART","2019-07","BART2019-07","BART_025","44.059386","-71.313142","314729.242","4881070.195"
"GRSM","2015-08","GRSM2015-08","GRSM_027","35.561217","-83.495854","273791.838","3938149.247"
"GRSM","2015-08","GRSM2015-08","GRSM_029","35.592538","-83.471993","276042.128","3941569.436"
"GRSM","2015-08","GRSM2015-08","GRSM_028","35.593162","-83.468367","276372.411","3941630.415"
"GRSM","2015-08","GRSM2015-08","GRSM_025","35.58978","-83.475516","275715.189","3941271.462"
"GRSM","2015-08","GRSM2015-08","GRSM_016","35.593016","-83.474652","275802.481","3941628.53"
"GRSM","2015-08","GRSM2015-08","GRSM_030","35.591133","-83.475234","275744.531","3941420.871"
"GRSM","2016-07","GRSM2016-07","GRSM_019","35.678734","-83.642356","260861.248","3951533.798"
"GRSM","2016-07","GRSM2016-07","GRSM_026","35.683538","-83.644152","260712.995","3952071.16"
"GRSM","2016-07","GRSM2016-07","GRSM_013","35.683384","-83.638159","261255.041","3952039.441"
"GRSM","2016-07","GRSM2016-07","GRSM_006","35.6789","-83.645325","260592.942","3951559.444"
"GRSM","2016-07","GRSM2016-07","GRSM_002","35.670427","-83.587378","265813.653","3950479.575"
"GRSM","2016-07","GRSM2016-07","GRSM_004","35.690178","-83.536321","270492.519","3952550.286"
"GRSM","2016-07","GRSM2016-07","GRSM_001","35.684589","-83.532102","270858.316","3951920.378"
"GRSM","2016-07","GRSM2016-07","GRSM_014","35.66449","-83.524234","271513.228","3949672.179"
"GRSM","2016-07","GRSM2016-07","GRSM_017","35.669925","-83.522396","271695.098","3950270.859"
"GRSM","2016-07","GRSM2016-07","GRSM_010","35.669842","-83.52603","271365.85","3950270.098"
"GRSM","2016-07","GRSM2016-07","GRSM_023","35.651393","-83.5139","272411.63","3948195.154"
"GRSM","2016-07","GRSM2016-07","GRSM_007","35.686866","-83.513992","272504.006","3952130.841"
"GRSM","2016-07","GRSM2016-07","GRSM_059","35.686509","-83.506609","273171.259","3952074.154"
"GRSM","2016-07","GRSM2016-07","GRSM_055","35.685523","-83.502232","273564.656","3951954.638"
"GRSM","2016-07","GRSM2016-07","GRSM_058","35.691954","-83.505443","273292.201","3952675.524"
"GRSM","2016-07","GRSM2016-07","GRSM_009","35.670878","-83.48998","274632.401","3950301.625"
"GRSM","2016-07","GRSM2016-07","GRSM_012","35.670778","-83.481653","275385.877","3950271.463"
"GRSM","2016-07","GRSM2016-07","GRSM_003","35.67661","-83.474563","276044.077","3950902.29"
"GRSM","2016-07","GRSM2016-07","GRSM_008","35.679121","-83.482275","275352.977","3951198.468"
"GRSM","2016-07","GRSM2016-07","GRSM_020","35.703464","-83.361003","286395.179","3953628.293"
"GRSM","2016-07","GRSM2016-07","GRSM_018","35.704934","-83.344121","287926.679","3953754.762"
"GRSM","2016-07","GRSM2016-07","GRSM_015","35.730398","-83.408575","282163.79","3956721.092"
"GRSM","2016-07","GRSM2016-07","GRSM_011","35.687348","-83.410274","281892.775","3951948.828"
"GRSM","2016-07","GRSM2016-07","GRSM_005","35.681406","-83.397816","283004.215","3951261.975"
"GRSM","2016-07","GRSM2016-07","GRSM_022","35.685732","-83.39795","283003.813","3951742.255"
"GRSM","2016-07","GRSM2016-07","GRSM_024","35.707279","-83.387962","283966.054","3954110.594"
"GRSM","2016-07","GRSM2016-07","GRSM_021","35.71969","-83.403287","282613.031","3955521.343"
"GRSM","2018-04","GRSM2018-04","GRSM_058","35.691954","-83.505443","273292.201","3952675.524"
"GRSM","2018-04","GRSM2018-04","GRSM_020","35.703464","-83.361003","286395.179","3953628.293"
"GRSM","2018-04","GRSM2018-04","GRSM_011","35.687348","-83.410274","281892.775","3951948.828"
"GRSM","2018-04","GRSM2018-04","GRSM_014","35.66449","-83.524234","271513.228","3949672.179"
"GRSM","2018-04","GRSM2018-04","GRSM_055","35.685523","-83.502232","273564.656","3951954.638"
"GRSM","2018-04","GRSM2018-04","GRSM_010","35.669842","-83.52603","271365.85","3950270.098"
"STEI","2017-08","STEI2017-08","STEI_059","45.508883","-89.588327","297815.203","5042742.253"
"STEI","2019-06","STEI2019-06","STEI_024","45.835999","-90.072824","727323.952310499","5079993.47914193"
"STEI","2019-06","STEI2019-06","STEI_005","45.826442","-90.086208","726323.346241576","5078893.62230519"
"STEI","2020-07","STEI2020-07","STEI_021","45.834307","-90.085088","726378.42705562","5079770.61430371"
"STEI","2020-07","STEI2020-07","STEI_001","45.812246","-90.092743","725873.226584124","5077297.9385892"
"STEI","2020-07","STEI2020-07","STEI_002","45.797373","-90.092307","725967.279370346","5075646.79910949"
"STEI","2020-07","STEI2020-07","STEI_022","45.804414","-90.052167","729057.692985634","5076543.49112438"
"STEI","2020-07","STEI2020-07","STEI_008","45.802505","-90.062109","728293.019027215","5076302.91424209"
"STEI","2020-07","STEI2020-07","STEI_006","45.817458","-90.078389","726967.203444118","5077917.7804908"
"STEI","2020-07","STEI2020-07","STEI_003","45.82494","-90.072607","727385.895131668","5078765.38517688"
"STEI","2020-07","STEI2020-07","STEI_019","45.829715","-90.074786","727197.148980994","5079289.77508729"
"STEI","2020-07","STEI2020-07","STEI_005","45.826442","-90.086208","726323.346241576","5078893.62230519"
"STEI","2020-07","STEI2020-07","STEI_004","45.797883","-90.064162","728152.369083933","5075783.54439932"
"STEI","2020-07","STEI2020-07","STEI_020","45.810575","-90.054415","728857.824996667","5077221.4285708"
"STEI","2020-07","STEI2020-07","STEI_023","45.823957","-90.098036","725414.699348633","5078584.07254512"
"STEI","2020-07","STEI2020-07","STEI_010","45.787642","-90.104117","725088.688594484","5074532.31908142"
"STEI","2020-07","STEI2020-07","STEI_009","45.82204","-90.089055","726120.022584539","5078396.55299521"
"STEI","2020-07","STEI2020-07","STEI_007","45.793824","-90.053927","728964.347447658","5075361.86887281"
"STEI","2020-07","STEI2020-07","STEI_011","45.804887","-90.074576","727314.604395296","5076531.95998827"
"STEI","2020-07","STEI2020-07","STEI_024","45.835999","-90.072824","727323.952310499","5079993.47914193"
"LENO","2016-05","LENO2016-05","LENO_063","31.855414","-88.160393","390219.672","3524996.396"
"LENO","2017-06","LENO2017-06","LENO_002","31.806908","-88.193888","386991.566","3519653.851"
"LENO","2017-06","LENO2017-06","LENO_061","31.857544","-88.163277","389949.392","3525235.449"
"LENO","2017-06","LENO2017-06","LENO_062","31.857054","-88.161742","390093.979","3525179.495"
"LENO","2017-06","LENO2017-06","LENO_010","31.809125","-88.185679","387771.315","3519891.048"
"LENO","2017-06","LENO2017-06","LENO_018","31.810782","-88.184743","387861.875","3520073.786"
"LENO","2017-06","LENO2017-06","LENO_008","31.814243","-88.189901","387377.9","3520462.729"
"LENO","2017-06","LENO2017-06","LENO_003","31.808316","-88.188214","387530.362","3519803.976"
"LENO","2017-06","LENO2017-06","LENO_006","31.814261","-88.187361","387618.333","3520462.106"
"LENO","2017-06","LENO2017-06","LENO_063","31.855414","-88.160393","390219.672","3524996.396"
"LENO","2017-06","LENO2017-06","LENO_013","31.818481","-88.199428","386481.307","3520942.515"
"LENO","2017-06","LENO2017-06","LENO_012","31.80812","-88.179966","388310.928","3519773.841"
"LENO","2017-06","LENO2017-06","LENO_023","31.808936","-88.179975","388310.994","3519864.277"
"LENO","2017-06","LENO2017-06","LENO_024","31.819974","-88.185187","387830.96","3521093.138"
"LENO","2017-06","LENO2017-06","LENO_011","31.825952","-88.183042","388041.243","3521753.593"
"LENO","2017-06","LENO2017-06","LENO_009","31.811631","-88.181314","388187.488","3520164.417"
"LENO","2017-06","LENO2017-06","LENO_004","31.821083","-88.182318","388103.831","3521213.188"
"LENO","2017-06","LENO2017-06","LENO_028","31.818801","-88.196903","386720.694","3520975.281"
"LENO","2017-06","LENO2017-06","LENO_022","31.815463","-88.204148","386030.778","3520612.833"
"LENO","2017-06","LENO2017-06","LENO_015","31.815894","-88.191496","387228.901","3520647.403"
"LENO","2017-06","LENO2017-06","LENO_007","31.812516","-88.202238","386207.963","3520284.152"
"LENO","2017-06","LENO2017-06","LENO_019","31.818793","-88.194691","386929.974","3520972.174"
"LENO","2017-06","LENO2017-06","LENO_027","31.817949","-88.202252","386213.359","3520886.457"
"LENO","2017-06","LENO2017-06","LENO_026","31.825114","-88.185895","387770.238","3521663.635"
"LENO","2017-06","LENO2017-06","LENO_020","31.824786","-88.192507","387144.011","3521634.188"
"LENO","2017-06","LENO2017-06","LENO_001","31.824646","-88.177623","388552.494","3521603.317"
"LENO","2017-06","LENO2017-06","LENO_029","31.830931","-88.171035","389183.524","3522293.257"
"LENO","2017-06","LENO2017-06","LENO_021","31.83445","-88.170173","389269.312","3522682.413"
"LENO","2017-06","LENO2017-06","LENO_017","31.841773","-88.168348","389450.79","3523492.355"
"LENO","2019-06","LENO2019-06","LENO_003","31.808316","-88.188214","387530.362","3519803.976"
"LENO","2019-06","LENO2019-06","LENO_018","31.810782","-88.184743","387861.875","3520073.786"
"LENO","2019-06","LENO2019-06","LENO_002","31.806908","-88.193888","386991.566","3519653.851"
"LENO","2019-06","LENO2019-06","LENO_008","31.814243","-88.189901","387377.9","3520462.729"
"LENO","2019-06","LENO2019-06","LENO_014","31.810657","-88.19903","386509.353","3520074.769"
"LENO","2019-06","LENO2019-06","LENO_010","31.809125","-88.185679","387771.315","3519891.048"
"LENO","2019-06","LENO2019-06","LENO_030","31.810757","-88.190139","387351.06","3520076.571"
"LENO","2019-06","LENO2019-06","LENO_006","31.814261","-88.187361","387618.333","3520462.106"
"LENO","2019-06","LENO2019-06","LENO_023","31.808936","-88.179975","388310.994","3519864.277"
"LENO","2019-06","LENO2019-06","LENO_009","31.811631","-88.181314","388187.488","3520164.417"
"LENO","2019-06","LENO2019-06","LENO_012","31.80812","-88.179966","388310.928","3519773.841"
"MLBS","2017-08","MLBS2017-08","MLBS_061","37.376631","-80.5198","542514.739","4136762.794"
"MLBS","2017-08","MLBS2017-08","MLBS_064","37.375562","-80.520174","542482.304","4136644.036"
"MLBS","2017-08","MLBS2017-08","MLBS_063","37.377486","-80.527932","541794.32","4136853.963"
"MLBS","2017-08","MLBS2017-08","MLBS_009","37.374434","-80.518487","542632.311","4136519.606"
"MLBS","2017-08","MLBS2017-08","MLBS_003","37.368528","-80.526975","541884.058","4135860.615"
"MLBS","2017-08","MLBS2017-08","MLBS_012","37.357284","-80.522508","542285.916","4134615.118"
"MLBS","2017-08","MLBS2017-08","MLBS_001","37.3607","-80.524992","542063.973","4134993.07"
"MLBS","2017-08","MLBS2017-08","MLBS_011","37.359448","-80.521143","542405.524","4134855.841"
"MLBS","2017-08","MLBS2017-08","MLBS_002","37.372058","-80.524252","542123.13","4136253.43"
"MLBS","2017-08","MLBS2017-08","MLBS_024","37.360507","-80.521133","542405.838","4134973.348"
"MLBS","2017-08","MLBS2017-08","MLBS_017","37.358817","-80.526049","541971.424","4134783.671"
"MLBS","2017-08","MLBS2017-08","MLBS_005","37.363106","-80.521589","542363.962","4135261.521"
"MLBS","2017-08","MLBS2017-08","MLBS_022","37.363752","-80.526185","541956.63","4135331.114"
"MLBS","2017-08","MLBS2017-08","MLBS_010","37.365565","-80.526343","541941.666","4135532.169"
"MLBS","2018-07","MLBS2018-07","MLBS_064","37.375562","-80.520174","542482.304","4136644.036"
"MLBS","2018-07","MLBS2018-07","MLBS_061","37.376631","-80.5198","542514.739","4136762.794"
"MLBS","2018-07","MLBS2018-07","MLBS_009","37.374434","-80.518487","542632.311","4136519.606"
"MLBS","2018-07","MLBS2018-07","MLBS_002","37.372058","-80.524252","542123.13","4136253.43"
"MLBS","2018-07","MLBS2018-07","MLBS_063","37.377486","-80.527932","541794.32","4136853.963"
"MLBS","2018-07","MLBS2018-07","MLBS_016","37.415022","-80.574956","537612.325","4140998.446"
"MLBS","2018-07","MLBS2018-07","MLBS_019","37.42436","-80.551226","539707.221","4142044.152"
"MLBS","2018-07","MLBS2018-07","MLBS_014","37.417102","-80.557337","539170.365","4141236.465"
"MLBS","2018-07","MLBS2018-07","MLBS_015","37.414692","-80.568195","538210.77","4140964.591"
"UKFS","2017-06","UKFS2017-06","UKFS_005","39.054507","-95.204735","309224.845","4325138.626"
"UKFS","2017-06","UKFS2017-06","UKFS_010","39.052686","-95.185981","310842.962","4324897.223"
"UKFS","2017-06","UKFS2017-06","UKFS_021","39.056126","-95.204458","309253.227","4325317.681"
"UKFS","2017-06","UKFS2017-06","UKFS_015","39.0537","-95.2044","309251.689","4325048.298"
"UKFS","2017-06","UKFS2017-06","UKFS_003","39.052642","-95.188064","310662.557","4324896.751"
"UKFS","2017-06","UKFS2017-06","UKFS_004","39.043184","-95.202722","309368.63","4323877.584"
"UKFS","2017-06","UKFS2017-06","UKFS_012","39.045695","-95.198264","309761.214","4324146.927"
"UKFS","2017-06","UKFS2017-06","UKFS_020","39.041883","-95.201236","309493.721","4323730.111"
"UKFS","2017-06","UKFS2017-06","UKFS_007","39.037234","-95.205277","309131.44","4323222.573"
"UKFS","2017-06","UKFS2017-06","UKFS_014","39.039813","-95.195979","309943.23","4323489.344"
"UKFS","2017-06","UKFS2017-06","UKFS_001","39.037624","-95.196958","309852.648","4323248.503"
"UKFS","2017-06","UKFS2017-06","UKFS_006","39.033806","-95.198575","309702.412","4322828.126"
"UKFS","2017-06","UKFS2017-06","UKFS_031","39.036611","-95.192039","310275.653","4323125.774"
"UKFS","2017-06","UKFS2017-06","UKFS_043","39.035201","-95.19441","310066.693","4322974.185"
"UKFS","2017-06","UKFS2017-06","UKFS_023","39.036718","-95.20145","309461.365","4323157.251"
"UKFS","2017-06","UKFS2017-06","UKFS_032","39.041659","-95.197031","309857.15","4323696.422"
"UKFS","2017-06","UKFS2017-06","UKFS_016","39.042667","-95.188441","310603.282","4323790.394"
"UKFS","2017-06","UKFS2017-06","UKFS_024","39.041003","-95.189125","310539.651","4323607.178"
"UKFS","2017-06","UKFS2017-06","UKFS_011","39.032378","-95.18811","310604.46","4322647.761"
"UKFS","2017-06","UKFS2017-06","UKFS_008","39.033692","-95.18991","310452.205","4322797.309"
"UKFS","2017-06","UKFS2017-06","UKFS_025","39.055332","-95.189542","310541.885","4325198.339"
"UKFS","2018-06","UKFS2018-06","UKFS_012","39.045695","-95.198264","309761.214","4324146.927"
"UKFS","2018-06","UKFS2018-06","UKFS_007","39.037234","-95.205277","309131.44","4323222.573"
"UKFS","2018-06","UKFS2018-06","UKFS_020","39.041883","-95.201236","309493.721","4323730.111"
"UKFS","2018-06","UKFS2018-06","UKFS_021","39.056126","-95.204458","309253.227","4325317.681"
"UKFS","2018-06","UKFS2018-06","UKFS_015","39.0537","-95.2044","309251.689","4325048.298"
"UKFS","2018-06","UKFS2018-06","UKFS_006","39.033806","-95.198575","309702.412","4322828.126"
"UKFS","2018-06","UKFS2018-06","UKFS_004","39.043184","-95.202722","309368.63","4323877.584"
"UKFS","2018-06","UKFS2018-06","UKFS_043","39.035201","-95.19441","310066.693","4322974.185"
"UKFS","2018-06","UKFS2018-06","UKFS_032","39.041659","-95.197031","309857.15","4323696.422"
"UKFS","2018-06","UKFS2018-06","UKFS_031","39.036611","-95.192039","310275.653","4323125.774"
"UKFS","2018-06","UKFS2018-06","UKFS_002","39.046328","-95.208663","308862.884","4324239.041"
"UKFS","2018-06","UKFS2018-06","UKFS_024","39.041003","-95.189125","310539.651","4323607.178"
"UKFS","2018-06","UKFS2018-06","UKFS_016","39.042667","-95.188441","310603.282","4323790.394"
"UKFS","2018-06","UKFS2018-06","UKFS_001","39.037624","-95.196958","309852.648","4323248.503"
"UKFS","2018-06","UKFS2018-06","UKFS_023","39.036718","-95.20145","309461.365","4323157.251"
"UKFS","2018-06","UKFS2018-06","UKFS_010","39.052686","-95.185981","310842.962","4324897.223"
"UKFS","2018-06","UKFS2018-06","UKFS_005","39.054507","-95.204735","309224.845","4325138.626"
"UKFS","2020-06","UKFS2020-06","UKFS_005","39.054507","-95.204735","309224.845","4325138.626"
"UKFS","2020-06","UKFS2020-06","UKFS_021","39.056126","-95.204458","309253.227","4325317.681"
"UKFS","2020-06","UKFS2020-06","UKFS_010","39.052686","-95.185981","310842.962","4324897.223"
"UKFS","2020-06","UKFS2020-06","UKFS_003","39.052642","-95.188064","310662.557","4324896.751"
"UKFS","2020-06","UKFS2020-06","UKFS_004","39.043184","-95.202722","309368.63","4323877.584"
"UKFS","2020-06","UKFS2020-06","UKFS_012","39.045695","-95.198264","309761.214","4324146.927"
"UKFS","2020-06","UKFS2020-06","UKFS_007","39.037234","-95.205277","309131.44","4323222.573"
"BLAN","2016-08","BLAN2016-08","BLAN_015","39.087544","-77.954623","244446.177017256","4330648.07760424"
"BLAN","2016-08","BLAN2016-08","BLAN_009","39.086824","-77.95775","244173.005455393","4330576.91706397"
"BLAN","2016-08","BLAN2016-08","BLAN_001","39.087919","-77.958389","244121.666290298","4330700.2687522"
"BLAN","2016-08","BLAN2016-08","BLAN_007","39.085485","-77.969265","243171.985558981","4330460.8739725"
"BLAN","2016-08","BLAN2016-08","BLAN_020","39.100938","-77.980394","242265.534909376","4332207.72253582"
"BLAN","2016-08","BLAN2016-08","BLAN_032","39.058572","-78.073305","753241.517","4327353.895"
"BLAN","2016-08","BLAN2016-08","BLAN_031","39.058809","-78.070547","753479.333","4327387.816"
"BLAN","2016-08","BLAN2016-08","BLAN_033","39.058229","-78.069151","753602.249","4327327.347"
"BLAN","2017-07","BLAN2017-07","BLAN_013","39.080851","-77.96809","243256.800102569","4329943.16802508"
"BLAN","2017-07","BLAN2017-07","BLAN_018","39.081529","-77.962499","243743.023155916","4330002.61936572"
"BLAN","2017-07","BLAN2017-07","BLAN_012","39.082046","-77.961088","243866.991942981","4330056.0454518"
"BLAN","2017-07","BLAN2017-07","BLAN_011","39.087243","-77.974013","242767.665049477","4330669.41183987"
